"ibge","municipio","latitude","longitude","cod_estado","estado","uf","regiao","capital"
431270,"Nonoai",-27.3689,-52.7756,43,"Rio Grande do Sul","RS","Sul",0
292265,"Nordestina",-10.8192,-39.4297,29,"Bahia","BA","Nordeste",0
140040,"Normandia",3.8853,-59.6204,14,"Roraima","RR","Norte",0
510600,"Nortelândia",-14.454,-56.7945,51,"Mato Grosso","MT","Centro-Oeste",0
280445,"Nossa Senhora Aparecida",-10.3944,-37.4517,28,"Sergipe","SE","Nordeste",0
280450,"Nossa Senhora da Glória",-10.2158,-37.4211,28,"Sergipe","SE","Nordeste",0
280460,"Nossa Senhora das Dores",-10.4854,-37.1963,28,"Sergipe","SE","Nordeste",0
411640,"Nossa Senhora das Graças",-22.9129,-51.7978,41,"Paraná","PR","Sul",0
280470,"Nossa Senhora de Lourdes",-10.0772,-37.0615,28,"Sergipe","SE","Nordeste",0
220675,"Nossa Senhora de Nazaré",-4.63019,-42.173,22,"Piauí","PI","Nordeste",0
510610,"Nossa Senhora do Livramento",-15.772,-56.3432,51,"Mato Grosso","MT","Centro-Oeste",0
280480,"Nossa Senhora do Socorro",-10.8468,-37.1231,28,"Sergipe","SE","Nordeste",0
220680,"Nossa Senhora dos Remédios",-3.97574,-42.6184,22,"Piauí","PI","Nordeste",0
353280,"Nova Aliança",-21.0156,-49.4986,35,"São Paulo","SP","Sudeste",0
411650,"Nova Aliança do Ivaí",-23.1763,-52.6032,41,"Paraná","PR","Sul",0
431275,"Nova Alvorada",-28.6822,-52.1631,43,"Rio Grande do Sul","RS","Sul",0
500600,"Nova Alvorada do Sul",-21.4657,-54.3825,50,"Mato Grosso do Sul","MS","Centro-Oeste",0
521470,"Nova América",-15.0206,-49.8953,52,"Goiás","GO","Centro-Oeste",0
411660,"Nova América da Colina",-23.3308,-50.7168,41,"Paraná","PR","Sul",0
500620,"Nova Andradina",-22.238,-53.3437,50,"Mato Grosso do Sul","MS","Centro-Oeste",0
431280,"Nova Araçá",-28.6537,-51.7458,43,"Rio Grande do Sul","RS","Sul",0
411670,"Nova Aurora",-24.5289,-53.2575,41,"Paraná","PR","Sul",0
521480,"Nova Aurora",-18.0597,-48.2552,52,"Goiás","GO","Centro-Oeste",0
510615,"Nova Bandeirantes",-9.84977,-57.8139,51,"Mato Grosso","MT","Centro-Oeste",0
431290,"Nova Bassano",-28.7291,-51.7072,43,"Rio Grande do Sul","RS","Sul",0
314467,"Nova Belém",-18.4925,-41.1107,31,"Minas Gerais","MG","Sudeste",0
431295,"Nova Boa Vista",-27.9926,-52.9784,43,"Rio Grande do Sul","RS","Sul",0
510620,"Nova Brasilândia",-14.9612,-54.9685,51,"Mato Grosso","MT","Centro-Oeste",0
110014,"Nova Brasilândia D'Oeste",-11.7247,-62.3127,11,"Rondônia","RO","Norte",0
431300,"Nova Bréscia",-29.2182,-52.0319,43,"Rio Grande do Sul","RS","Sul",0
353282,"Nova Campina",-24.1224,-48.9022,35,"São Paulo","SP","Sudeste",0
292270,"Nova Canaã",-14.7912,-40.1458,29,"Bahia","BA","Nordeste",0
510621,"Nova Canaã do Norte",-10.558,-55.953,51,"Mato Grosso","MT","Centro-Oeste",0
353284,"Nova Canaã Paulista",-20.3836,-50.9483,35,"São Paulo","SP","Sudeste",0
431301,"Nova Candelária",-27.6137,-54.1074,43,"Rio Grande do Sul","RS","Sul",0
411680,"Nova Cantu",-24.6723,-52.5661,41,"Paraná","PR","Sul",0
353286,"Nova Castilho",-20.7615,-50.3477,35,"São Paulo","SP","Sudeste",0
210725,"Nova Colinas",-7.12263,-46.2607,21,"Maranhão","MA","Nordeste",0
521483,"Nova Crixás",-14.0957,-50.33,52,"Goiás","GO","Centro-Oeste",0
240830,"Nova Cruz",-6.47511,-35.4286,24,"Rio Grande do Norte","RN","Nordeste",0
314470,"Nova Era",-19.7577,-43.0333,31,"Minas Gerais","MG","Sudeste",0
421140,"Nova Erechim",-26.8982,-52.9066,42,"Santa Catarina","SC","Sul",0
411690,"Nova Esperança",-23.182,-52.2031,41,"Paraná","PR","Sul",0
150495,"Nova Esperança do Piriá",-2.26693,-46.9731,15,"Pará","PA","Norte",0
411695,"Nova Esperança do Sudoeste",-25.9004,-53.2618,41,"Paraná","PR","Sul",0
431303,"Nova Esperança do Sul",-29.4066,-54.8293,43,"Rio Grande do Sul","RS","Sul",0
353290,"Nova Europa",-21.7765,-48.5705,35,"São Paulo","SP","Sudeste",0
292273,"Nova Fátima",-11.6031,-39.6302,29,"Bahia","BA","Nordeste",0
411700,"Nova Fátima",-23.4324,-50.5665,41,"Paraná","PR","Sul",0
251010,"Nova Floresta",-6.45056,-36.2057,25,"Paraíba","PB","Nordeste",0
330340,"Nova Friburgo",-22.2932,-42.5377,33,"Rio de Janeiro","RJ","Sudeste",0
521486,"Nova Glória",-15.145,-49.5737,52,"Goiás","GO","Centro-Oeste",0
353300,"Nova Granada",-20.5321,-49.3123,35,"São Paulo","SP","Sudeste",0
510880,"Nova Guarita",-10.312,-55.4061,51,"Mato Grosso","MT","Centro-Oeste",0
353310,"Nova Guataporanga",-21.332,-51.6447,35,"São Paulo","SP","Sudeste",0
431306,"Nova Hartz",-29.5808,-50.9051,43,"Rio Grande do Sul","RS","Sul",0
292275,"Nova Ibiá",-13.812,-39.6182,29,"Bahia","BA","Nordeste",0
330350,"Nova Iguaçu",-22.7556,-43.4603,33,"Rio de Janeiro","RJ","Sudeste",0
521487,"Nova Iguaçu de Goiás",-14.2868,-49.3872,52,"Goiás","GO","Centro-Oeste",0
353320,"Nova Independência",-21.1026,-51.4905,35,"São Paulo","SP","Sudeste",0
210730,"Nova Iorque",-6.73047,-44.0471,21,"Maranhão","MA","Nordeste",0
150497,"Nova Ipixuna",-4.91622,-49.0822,15,"Pará","PA","Norte",0
421145,"Nova Itaberaba",-26.9428,-52.8141,42,"Santa Catarina","SC","Sul",0
292280,"Nova Itarana",-13.0241,-40.0653,29,"Bahia","BA","Nordeste",0
510618,"Nova Lacerda",-14.4727,-59.6001,51,"Mato Grosso","MT","Centro-Oeste",0
411705,"Nova Laranjeiras",-25.3054,-52.5447,41,"Paraná","PR","Sul",0
314480,"Nova Lima",-19.9758,-43.8509,31,"Minas Gerais","MG","Sudeste",0
411710,"Nova Londrina",-22.7639,-52.9868,41,"Paraná","PR","Sul",0
353330,"Nova Luzitânia",-20.856,-50.2617,35,"São Paulo","SP","Sudeste",0
110033,"Nova Mamoré",-10.4077,-65.3346,11,"Rondônia","RO","Norte",0
510885,"Nova Marilândia",-14.3568,-56.9696,51,"Mato Grosso","MT","Centro-Oeste",0
510890,"Nova Maringá",-13.0136,-57.0908,51,"Mato Grosso","MT","Centro-Oeste",0
314490,"Nova Módica",-18.4417,-41.4984,31,"Minas Gerais","MG","Sudeste",0
510895,"Nova Monte Verde",-9.99998,-57.5261,51,"Mato Grosso","MT","Centro-Oeste",0
510622,"Nova Mutum",-13.8374,-56.0743,51,"Mato Grosso","MT","Centro-Oeste",0
510617,"Nova Nazaré",-13.9486,-51.8002,51,"Mato Grosso","MT","Centro-Oeste",0
353340,"Nova Odessa",-22.7832,-47.2941,35,"São Paulo","SP","Sudeste",0
411720,"Nova Olímpia",-23.4703,-53.0898,41,"Paraná","PR","Sul",0
510623,"Nova Olímpia",-14.7889,-57.2886,51,"Mato Grosso","MT","Centro-Oeste",0
171488,"Nova Olinda",-7.63171,-48.4252,17,"Tocantins","TO","Norte",0
230920,"Nova Olinda",-7.08415,-39.6713,23,"Ceará","CE","Nordeste",0
251020,"Nova Olinda",-7.47232,-38.0382,25,"Paraíba","PB","Nordeste",0
210735,"Nova Olinda do Maranhão",-2.84227,-45.6953,21,"Maranhão","MA","Nordeste",0
130310,"Nova Olinda do Norte",-3.90037,-59.094,13,"Amazonas","AM","Norte",0
431308,"Nova Pádua",-29.0275,-51.3098,43,"Rio Grande do Sul","RS","Sul",0
431310,"Nova Palma",-29.471,-53.4689,43,"Rio Grande do Sul","RS","Sul",0
251030,"Nova Palmeira",-6.67122,-36.422,25,"Paraíba","PB","Nordeste",0
431320,"Nova Petrópolis",-29.3741,-51.1136,43,"Rio Grande do Sul","RS","Sul",0
314500,"Nova Ponte",-19.1461,-47.6779,31,"Minas Gerais","MG","Sudeste",0
314505,"Nova Porteirinha",-15.7993,-43.2941,31,"Minas Gerais","MG","Sudeste",0
431330,"Nova Prata",-28.7799,-51.6113,43,"Rio Grande do Sul","RS","Sul",0
411725,"Nova Prata do Iguaçu",-25.6309,-53.3469,41,"Paraná","PR","Sul",0
431333,"Nova Ramada",-28.0667,-53.6992,43,"Rio Grande do Sul","RS","Sul",0
292285,"Nova Redenção",-12.815,-41.0748,29,"Bahia","BA","Nordeste",0
314510,"Nova Resende",-21.1286,-46.4157,31,"Minas Gerais","MG","Sudeste",0
521490,"Nova Roma",-13.7388,-46.8734,52,"Goiás","GO","Centro-Oeste",0
431335,"Nova Roma do Sul",-28.9882,-51.4095,43,"Rio Grande do Sul","RS","Sul",0
171500,"Nova Rosalândia",-10.5651,-48.9125,17,"Tocantins","TO","Norte",0
230930,"Nova Russas",-4.70581,-40.5621,23,"Ceará","CE","Nordeste",0
411721,"Nova Santa Bárbara",-23.5865,-50.7598,41,"Paraná","PR","Sul",0
510619,"Nova Santa Helena",-10.8651,-55.1872,51,"Mato Grosso","MT","Centro-Oeste",0
220795,"Nova Santa Rita",-8.09707,-42.0471,22,"Piauí","PI","Nordeste",0
431337,"Nova Santa Rita",-29.8525,-51.2837,43,"Rio Grande do Sul","RS","Sul",0
411722,"Nova Santa Rosa",-24.4693,-53.9552,41,"Paraná","PR","Sul",0
314520,"Nova Serrana",-19.8713,-44.9847,31,"Minas Gerais","MG","Sudeste",0
292290,"Nova Soure",-11.2329,-38.4871,29,"Bahia","BA","Nordeste",0
411727,"Nova Tebas",-24.438,-51.9454,41,"Paraná","PR","Sul",0
150500,"Nova Timboteua",-1.20874,-47.3921,15,"Pará","PA","Norte",0
421150,"Nova Trento",-27.278,-48.9298,42,"Santa Catarina","SC","Sul",0
510624,"Nova Ubiratã",-12.9834,-55.2556,51,"Mato Grosso","MT","Centro-Oeste",0
110143,"Nova União",-10.9068,-62.5564,11,"Rondônia","RO","Norte",0
313660,"Nova União",-19.6876,-43.583,31,"Minas Gerais","MG","Sudeste",0
320390,"Nova Venécia",-18.715,-40.4053,32,"Espírito Santo","ES","Sudeste",0
421160,"Nova Veneza",-28.6338,-49.5055,42,"Santa Catarina","SC","Sul",0
521500,"Nova Veneza",-16.3695,-49.3168,52,"Goiás","GO","Centro-Oeste",0
292300,"Nova Viçosa",-17.8926,-39.3743,29,"Bahia","BA","Nordeste",0
510625,"Nova Xavantina",-14.6771,-52.3502,51,"Mato Grosso","MT","Centro-Oeste",0
353325,"Novais",-20.9893,-48.9141,35,"São Paulo","SP","Sudeste",0
171510,"Novo Acordo",-9.97063,-47.6785,17,"Tocantins","TO","Norte",0
130320,"Novo Airão",-2.63637,-60.9434,13,"Amazonas","AM","Norte",0
171515,"Novo Alegre",-12.9217,-46.5713,17,"Tocantins","TO","Norte",0
130330,"Novo Aripuanã",-5.12593,-60.3732,13,"Amazonas","AM","Norte",0
431349,"Novo Barreiro",-27.9077,-53.1103,43,"Rio Grande do Sul","RS","Sul",0
521520,"Novo Brasil",-16.0313,-50.7113,52,"Goiás","GO","Centro-Oeste",0
431339,"Novo Cabrais",-29.7338,-52.9489,43,"Rio Grande do Sul","RS","Sul",0
314530,"Novo Cruzeiro",-17.4654,-41.8826,31,"Minas Gerais","MG","Sudeste",0
521523,"Novo Gama",-16.0592,-48.0417,52,"Goiás","GO","Centro-Oeste",0
431340,"Novo Hamburgo",-29.6875,-51.1328,43,"Rio Grande do Sul","RS","Sul",0
292303,"Novo Horizonte",-12.8083,-42.1682,29,"Bahia","BA","Nordeste",0
353350,"Novo Horizonte",-21.4651,-49.2234,35,"São Paulo","SP","Sudeste",0
421165,"Novo Horizonte",-26.4442,-52.8281,42,"Santa Catarina","SC","Sul",0
510627,"Novo Horizonte do Norte",-11.4089,-57.3488,51,"Mato Grosso","MT","Centro-Oeste",0
110050,"Novo Horizonte do Oeste",-11.6961,-61.9951,11,"Rondônia","RO","Norte",0
500625,"Novo Horizonte do Sul",-22.6693,-53.8601,50,"Mato Grosso do Sul","MS","Centro-Oeste",0
411729,"Novo Itacolomi",-23.7631,-51.5079,41,"Paraná","PR","Sul",0
171525,"Novo Jardim",-11.826,-46.6325,17,"Tocantins","TO","Norte",0
270560,"Novo Lino",-8.94191,-35.664,27,"Alagoas","AL","Nordeste",0
431342,"Novo Machado",-27.5765,-54.5036,43,"Rio Grande do Sul","RS","Sul",0
510626,"Novo Mundo",-9.95616,-55.2029,51,"Mato Grosso","MT","Centro-Oeste",0
230940,"Novo Oriente",-5.52552,-40.7713,23,"Ceará","CE","Nordeste",0
314535,"Novo Oriente de Minas",-17.4089,-41.2194,31,"Minas Gerais","MG","Sudeste",0
220690,"Novo Oriente do Piauí",-6.44901,-41.9261,22,"Piauí","PI","Nordeste",0
521525,"Novo Planalto",-13.2424,-49.506,52,"Goiás","GO","Centro-Oeste",0
150503,"Novo Progresso",-7.14347,-55.3786,15,"Pará","PA","Norte",0
150506,"Novo Repartimento",-4.24749,-49.9499,15,"Pará","PA","Norte",0
220695,"Novo Santo Antônio",-5.28749,-41.9325,22,"Piauí","PI","Nordeste",0
510631,"Novo Santo Antônio",-12.2875,-50.9686,51,"Mato Grosso","MT","Centro-Oeste",0
510628,"Novo São Joaquim",-14.9054,-53.0194,51,"Mato Grosso","MT","Centro-Oeste",0
431344,"Novo Tiradentes",-27.5649,-53.1837,43,"Rio Grande do Sul","RS","Sul",0
292305,"Novo Triunfo",-10.3182,-38.4014,29,"Bahia","BA","Nordeste",0
431346,"Novo Xingu",-27.749,-53.0639,43,"Rio Grande do Sul","RS","Sul",0
314537,"Novorizonte",-16.0162,-42.4044,31,"Minas Gerais","MG","Sudeste",0
353360,"Nuporanga",-20.7296,-47.7429,35,"São Paulo","SP","Sudeste",0
150510,"Óbidos",-1.90107,-55.5208,15,"Pará","PA","Norte",0
230945,"Ocara",-4.48523,-38.5933,23,"Ceará","CE","Nordeste",0
353370,"Ocauçu",-22.438,-49.922,35,"São Paulo","SP","Sudeste",0
220700,"Oeiras",-7.01915,-42.1283,22,"Piauí","PI","Nordeste",0
150520,"Oeiras do Pará",-2.00358,-49.8628,15,"Pará","PA","Norte",0
160050,"Oiapoque",3.84074,-51.8331,16,"Amapá","AP","Norte",0
314540,"Olaria",-21.8598,-43.9356,31,"Minas Gerais","MG","Sudeste",0
353380,"Óleo",-22.9435,-49.3419,35,"São Paulo","SP","Sudeste",0
251040,"Olho d'Água",-7.22118,-37.7406,25,"Paraíba","PB","Nordeste",0
210740,"Olho d'Água das Cunhãs",-4.13417,-45.1163,21,"Maranhão","MA","Nordeste",0
270570,"Olho d'Água das Flores",-9.53686,-37.2971,27,"Alagoas","AL","Nordeste",0
270580,"Olho d'Água do Casado",-9.50357,-37.8301,27,"Alagoas","AL","Nordeste",0
220710,"Olho D'Água do Piauí",-5.84125,-42.5594,22,"Piauí","PI","Nordeste",0
270590,"Olho d'Água Grande",-10.0572,-36.8101,27,"Alagoas","AL","Nordeste",0
240840,"Olho-d'Água do Borges",-5.9486,-37.7047,24,"Rio Grande do Norte","RN","Nordeste",0
314545,"Olhos d'Água",-17.3982,-43.5719,31,"Minas Gerais","MG","Sudeste",0
353390,"Olímpia",-20.7366,-48.9106,35,"São Paulo","SP","Sudeste",0
314550,"Olímpio Noronha",-22.0685,-45.2657,31,"Minas Gerais","MG","Sudeste",0
260960,"Olinda",-8.01017,-34.8545,26,"Pernambuco","PE","Nordeste",0
210745,"Olinda Nova do Maranhão",-2.99295,-44.9897,21,"Maranhão","MA","Nordeste",0
292310,"Olindina",-11.3497,-38.3379,29,"Bahia","BA","Nordeste",0
251050,"Olivedos",-6.98434,-36.241,25,"Paraíba","PB","Nordeste",0
314560,"Oliveira",-20.6982,-44.829,31,"Minas Gerais","MG","Sudeste",0
171550,"Oliveira de Fátima",-10.707,-48.9086,17,"Tocantins","TO","Norte",0
292320,"Oliveira dos Brejinhos",-12.3132,-42.8969,29,"Bahia","BA","Nordeste",0
314570,"Oliveira Fortes",-21.3401,-43.4499,31,"Minas Gerais","MG","Sudeste",0
270600,"Olivença",-9.51954,-37.1954,27,"Alagoas","AL","Nordeste",0
314580,"Onça de Pitangui",-19.7276,-44.8058,31,"Minas Gerais","MG","Sudeste",0
353400,"Onda Verde",-20.6042,-49.2929,35,"São Paulo","SP","Sudeste",0
314585,"Oratórios",-20.4298,-42.7977,31,"Minas Gerais","MG","Sudeste",0
353410,"Oriente",-22.1549,-50.0971,35,"São Paulo","SP","Sudeste",0
353420,"Orindiúva",-20.1861,-49.3464,35,"São Paulo","SP","Sudeste",0
150530,"Oriximiná",-1.75989,-55.8579,15,"Pará","PA","Norte",0
314587,"Orizânia",-20.5142,-42.1991,31,"Minas Gerais","MG","Sudeste",0
521530,"Orizona",-17.0334,-48.2964,52,"Goiás","GO","Centro-Oeste",0
353430,"Orlândia",-20.7169,-47.8852,35,"São Paulo","SP","Sudeste",0
421170,"Orleans",-28.3487,-49.2986,42,"Santa Catarina","SC","Sul",0
260970,"Orobó",-7.74553,-35.5956,26,"Pernambuco","PE","Nordeste",0
260980,"Orocó",-8.61026,-39.6026,26,"Pernambuco","PE","Nordeste",0
230950,"Orós",-6.25182,-38.9053,23,"Ceará","CE","Nordeste",0
411730,"Ortigueira",-24.2058,-50.9185,41,"Paraná","PR","Sul",0
353440,"Osasco",-23.5324,-46.7916,35,"São Paulo","SP","Sudeste",0
353450,"Oscar Bressane",-22.3149,-50.2811,35,"São Paulo","SP","Sudeste",0
431350,"Osório",-29.8881,-50.2667,43,"Rio Grande do Sul","RS","Sul",0
353460,"Osvaldo Cruz",-21.7968,-50.8793,35,"São Paulo","SP","Sudeste",0
421175,"Otacílio Costa",-27.4789,-50.1231,42,"Santa Catarina","SC","Sul",0
150540,"Ourém",-1.54168,-47.1126,15,"Pará","PA","Norte",0
292330,"Ouriçangas",-12.0175,-38.6166,29,"Bahia","BA","Nordeste",0
260990,"Ouricuri",-7.87918,-40.08,26,"Pernambuco","PE","Nordeste",0
150543,"Ourilândia do Norte",-6.7529,-51.0858,15,"Pará","PA","Norte",0
353470,"Ourinhos",-22.9797,-49.8697,35,"São Paulo","SP","Sudeste",0
411740,"Ourizona",-23.4053,-52.1964,41,"Paraná","PR","Sul",0
421180,"Ouro",-27.3379,-51.6194,42,"Santa Catarina","SC","Sul",0
240850,"Ouro Branco",-6.6958,-36.9428,24,"Rio Grande do Norte","RN","Nordeste",0
270610,"Ouro Branco",-9.15884,-37.3556,27,"Alagoas","AL","Nordeste",0
314590,"Ouro Branco",-20.5263,-43.6962,31,"Minas Gerais","MG","Sudeste",0
314600,"Ouro Fino",-22.2779,-46.3716,31,"Minas Gerais","MG","Sudeste",0
314610,"Ouro Preto",-20.3796,-43.512,31,"Minas Gerais","MG","Sudeste",0
110015,"Ouro Preto do Oeste",-10.7167,-62.2565,11,"Rondônia","RO","Norte",0
251060,"Ouro Velho",-7.61604,-37.1519,25,"Paraíba","PB","Nordeste",0
353480,"Ouro Verde",-21.4872,-51.7024,35,"São Paulo","SP","Sudeste",0
421185,"Ouro Verde",-26.692,-52.3108,42,"Santa Catarina","SC","Sul",0
521540,"Ouro Verde de Goiás",-16.2181,-49.1942,52,"Goiás","GO","Centro-Oeste",0
314620,"Ouro Verde de Minas",-18.0719,-41.2734,31,"Minas Gerais","MG","Sudeste",0
411745,"Ouro Verde do Oeste",-24.7933,-53.9043,41,"Paraná","PR","Sul",0
353475,"Ouroeste",-20.0061,-50.3768,35,"São Paulo","SP","Sudeste",0
292335,"Ourolândia",-10.9578,-41.0756,29,"Bahia","BA","Nordeste",0
521550,"Ouvidor",-18.2277,-47.8355,52,"Goiás","GO","Centro-Oeste",0
353490,"Pacaembu",-21.5627,-51.2654,35,"São Paulo","SP","Sudeste",0
150548,"Pacajá",-3.83542,-50.6399,15,"Pará","PA","Norte",0
230960,"Pacajus",-4.17107,-38.465,23,"Ceará","CE","Nordeste",0
140045,"Pacaraima",4.4799,-61.1477,14,"Roraima","RR","Norte",0
230970,"Pacatuba",-3.9784,-38.6183,23,"Ceará","CE","Nordeste",0
280490,"Pacatuba",-10.4538,-36.6531,28,"Sergipe","SE","Nordeste",0
210750,"Paço do Lumiar",-2.51657,-44.1019,21,"Maranhão","MA","Nordeste",0
230980,"Pacoti",-4.22492,-38.922,23,"Ceará","CE","Nordeste",0
230990,"Pacujá",-3.98327,-40.6989,23,"Ceará","CE","Nordeste",0
521560,"Padre Bernardo",-15.1605,-48.2833,52,"Goiás","GO","Centro-Oeste",0
314625,"Padre Carvalho",-16.3646,-42.5088,31,"Minas Gerais","MG","Sudeste",0
220720,"Padre Marcos",-7.35101,-40.8997,22,"Piauí","PI","Nordeste",0
314630,"Padre Paraíso",-17.0758,-41.4821,31,"Minas Gerais","MG","Sudeste",0
220730,"Paes Landim",-7.77375,-42.2474,22,"Piauí","PI","Nordeste",0
314655,"Pai Pedro",-15.5271,-43.07,31,"Minas Gerais","MG","Sudeste",0
421187,"Paial",-27.2541,-52.4975,42,"Santa Catarina","SC","Sul",0
411750,"Paiçandu",-23.4555,-52.046,41,"Paraná","PR","Sul",0
431360,"Paim Filho",-27.7075,-51.763,43,"Rio Grande do Sul","RS","Sul",0
314640,"Paineiras",-18.8993,-45.5321,31,"Minas Gerais","MG","Sudeste",0
421189,"Painel",-27.9234,-50.0972,42,"Santa Catarina","SC","Sul",0
314650,"Pains",-20.3705,-45.6627,31,"Minas Gerais","MG","Sudeste",0
314660,"Paiva",-21.2913,-43.4088,31,"Minas Gerais","MG","Sudeste",0
220735,"Pajeú do Piauí",-7.85508,-42.8248,22,"Piauí","PI","Nordeste",0
270620,"Palestina",-9.67493,-37.339,27,"Alagoas","AL","Nordeste",0
353500,"Palestina",-20.39,-49.4309,35,"São Paulo","SP","Sudeste",0
521565,"Palestina de Goiás",-16.7392,-51.5309,52,"Goiás","GO","Centro-Oeste",0
150549,"Palestina do Pará",-5.74027,-48.3181,15,"Pará","PA","Norte",0
231000,"Palhano",-4.73672,-37.9655,23,"Ceará","CE","Nordeste",0
421190,"Palhoça",-27.6455,-48.6697,42,"Santa Catarina","SC","Sul",0
314670,"Palma",-21.3748,-42.3123,31,"Minas Gerais","MG","Sudeste",0
421200,"Palma Sola",-26.3471,-53.2771,42,"Santa Catarina","SC","Sul",0
231010,"Palmácia",-4.13831,-38.8446,23,"Ceará","CE","Nordeste",0
261000,"Palmares",-8.68423,-35.589,26,"Pernambuco","PE","Nordeste",0
431365,"Palmares do Sul",-30.2535,-50.5103,43,"Rio Grande do Sul","RS","Sul",0
353510,"Palmares Paulista",-21.0854,-48.8037,35,"São Paulo","SP","Sudeste",0
172100,"Palmas",-10.24,-48.3558,17,"Tocantins","TO","Norte",1
411760,"Palmas",-26.4839,-51.9888,41,"Paraná","PR","Sul",0
292340,"Palmas de Monte Alto",-14.2676,-43.1609,29,"Bahia","BA","Nordeste",0
411770,"Palmeira",-25.4257,-50.007,41,"Paraná","PR","Sul",0
421205,"Palmeira",-27.583,-50.1577,42,"Santa Catarina","SC","Sul",0
353520,"Palmeira d'Oeste",-20.4148,-50.7632,35,"São Paulo","SP","Sudeste",0
431370,"Palmeira das Missões",-27.9007,-53.3134,43,"Rio Grande do Sul","RS","Sul",0
220740,"Palmeira do Piauí",-8.73076,-44.2466,22,"Piauí","PI","Nordeste",0
270630,"Palmeira dos Índios",-9.40568,-36.6328,27,"Alagoas","AL","Nordeste",0
220750,"Palmeirais",-5.97086,-43.056,22,"Piauí","PI","Nordeste",0
210760,"Palmeirândia",-2.64433,-44.8933,21,"Maranhão","MA","Nordeste",0
171570,"Palmeirante",-7.84786,-47.9242,17,"Tocantins","TO","Norte",0
292350,"Palmeiras",-12.5059,-41.5809,29,"Bahia","BA","Nordeste",0
521570,"Palmeiras de Goiás",-16.8044,-49.924,52,"Goiás","GO","Centro-Oeste",0
171380,"Palmeiras do Tocantins",-6.61658,-47.5464,17,"Tocantins","TO","Norte",0
261010,"Palmeirina",-9.0109,-36.3242,26,"Pernambuco","PE","Nordeste",0
171575,"Palmeirópolis",-13.0447,-48.4026,17,"Tocantins","TO","Norte",0
521580,"Palmelo",-17.3258,-48.426,52,"Goiás","GO","Centro-Oeste",0
521590,"Palminópolis",-16.7924,-50.1652,52,"Goiás","GO","Centro-Oeste",0
353530,"Palmital",-22.7858,-50.218,35,"São Paulo","SP","Sudeste",0
411780,"Palmital",-24.8853,-52.2029,41,"Paraná","PR","Sul",0
431380,"Palmitinho",-27.3596,-53.558,43,"Rio Grande do Sul","RS","Sul",0
421210,"Palmitos",-27.0702,-53.1586,42,"Santa Catarina","SC","Sul",0
314675,"Palmópolis",-16.7364,-40.4296,31,"Minas Gerais","MG","Sudeste",0
411790,"Palotina",-24.2868,-53.8404,41,"Paraná","PR","Sul",0
521600,"Panamá",-18.1783,-49.355,52,"Goiás","GO","Centro-Oeste",0
431390,"Panambi",-28.2833,-53.5023,43,"Rio Grande do Sul","RS","Sul",0
320400,"Pancas",-19.2229,-40.8534,32,"Espírito Santo","ES","Sudeste",0
261020,"Panelas",-8.66121,-36.0125,26,"Pernambuco","PE","Nordeste",0
353540,"Panorama",-21.354,-51.8562,35,"São Paulo","SP","Sudeste",0
431395,"Pantano Grande",-30.1902,-52.3729,43,"Rio Grande do Sul","RS","Sul",0
270640,"Pão de Açúcar",-9.74032,-37.4403,27,"Alagoas","AL","Nordeste",0
314690,"Papagaios",-19.4419,-44.7468,31,"Minas Gerais","MG","Sudeste",0
421220,"Papanduva",-26.3777,-50.1419,42,"Santa Catarina","SC","Sul",0
220755,"Paquetá",-7.10303,-41.7,22,"Piauí","PI","Nordeste",0
314710,"Pará de Minas",-19.8534,-44.6114,31,"Minas Gerais","MG","Sudeste",0
330360,"Paracambi",-22.6078,-43.7108,33,"Rio de Janeiro","RJ","Sudeste",0
314700,"Paracatu",-17.2252,-46.8711,31,"Minas Gerais","MG","Sudeste",0
231020,"Paracuru",-3.41436,-39.03,23,"Ceará","CE","Nordeste",0
150550,"Paragominas",-3.00212,-47.3527,15,"Pará","PA","Norte",0
314720,"Paraguaçu",-21.5465,-45.7374,31,"Minas Gerais","MG","Sudeste",0
353550,"Paraguaçu Paulista",-22.4114,-50.5732,35,"São Paulo","SP","Sudeste",0
431400,"Paraí",-28.5964,-51.7896,43,"Rio Grande do Sul","RS","Sul",0
330370,"Paraíba do Sul",-22.1585,-43.304,33,"Rio de Janeiro","RJ","Sudeste",0
210770,"Paraibano",-6.4264,-43.9792,21,"Maranhão","MA","Nordeste",0
353560,"Paraibuna",-23.3872,-45.6639,35,"São Paulo","SP","Sudeste",0
231025,"Paraipaba",-3.43799,-39.1479,23,"Ceará","CE","Nordeste",0
